,date,region_id,account_id,value_actual,value_budget,variance,variance_pct,material,rolling_mean,rolling_std,z_score,anomaly
257,2025-03-01,APAC,TRAVEL,-6250.0,-6062.5,-187.5,0.030927835051546393,False,-187.5,0.0,,False
275,2025-04-01,APAC,TRAVEL,-6250.0,-6062.5,-187.5,0.030927835051546393,False,-187.5,0.0,,False
293,2025-05-01,APAC,TRAVEL,-6250.0,-6062.5,-187.5,0.030927835051546393,False,-187.5,0.0,,False
311,2025-06-01,APAC,TRAVEL,-6250.0,-6062.5,-187.5,0.030927835051546393,False,-187.5,0.0,,False
329,2025-07-01,APAC,TRAVEL,-6250.0,-6062.5,-187.5,0.030927835051546393,False,-187.5,0.0,,False
347,2025-08-01,APAC,TRAVEL,-6250.0,-6062.5,-187.5,0.030927835051546393,False,-187.5,0.0,,False
365,2025-09-01,APAC,TRAVEL,-6250.0,-6062.5,-187.5,0.030927835051546393,False,-187.5,0.0,,False
383,2025-10-01,APAC,TRAVEL,-6250.0,-6062.5,-187.5,0.030927835051546393,False,-187.5,0.0,,False
401,2025-11-01,APAC,TRAVEL,-6250.0,-6062.5,-187.5,0.030927835051546393,False,-187.5,0.0,,False
419,2025-12-01,APAC,TRAVEL,-6250.0,-6062.5,-187.5,0.030927835051546393,False,-187.5,0.0,,False
437,2026-01-01,APAC,TRAVEL,-6250.0,-6062.5,-187.5,0.030927835051546393,False,-187.5,0.0,,False
455,2026-02-01,APAC,TRAVEL,-6250.0,-6062.5,-187.5,0.030927835051546393,False,-187.5,0.0,,False
473,2026-03-01,APAC,TRAVEL,-6250.0,-6062.5,-187.5,0.030927835051546393,False,-187.5,0.0,,False
491,2026-04-01,APAC,TRAVEL,-6250.0,-6062.5,-187.5,0.030927835051546393,False,-187.5,0.0,,False
509,2026-05-01,APAC,TRAVEL,-6250.0,-6062.5,-187.5,0.030927835051546393,False,-187.5,0.0,,False
527,2026-06-01,APAC,TRAVEL,-6250.0,-6062.5,-187.5,0.030927835051546393,False,-187.5,0.0,,False
545,2026-07-01,APAC,TRAVEL,-6250.0,-6062.5,-187.5,0.030927835051546393,False,-187.5,0.0,,False
563,2026-08-01,APAC,TRAVEL,-6250.0,-6062.5,-187.5,0.030927835051546393,False,-187.5,0.0,,False
581,2026-09-01,APAC,TRAVEL,-6250.0,-6062.5,-187.5,0.030927835051546393,False,-187.5,0.0,,False
599,2026-10-01,APAC,TRAVEL,-6250.0,-6062.5,-187.5,0.030927835051546393,False,-187.5,0.0,,False
617,2026-11-01,APAC,TRAVEL,-6250.0,-6062.5,-187.5,0.030927835051546393,False,-187.5,0.0,,False
635,2026-12-01,APAC,TRAVEL,-6250.0,-6062.5,-187.5,0.030927835051546393,False,-187.5,0.0,,False
6,2024-01-01,EU,COGS,-357843.53505066107,-350686.6643496479,-7156.870701013191,0.020408163265306038,False,,,,False
24,2024-02-01,EU,COGS,-380624.57643102156,-373012.0849024011,-7612.491528620479,0.02040816326530625,False,,,,False
42,2024-03-01,EU,COGS,-331654.0562792628,-325020.97515367763,-6633.081125585188,0.020408163265305902,False,,,,False
60,2024-04-01,EU,COGS,-359658.56964419305,-352465.39825130923,-7193.1713928838135,0.02040816326530599,False,-7134.1477850729525,490.1004311108672,-0.12043165862367723,False
78,2024-05-01,EU,COGS,-461639.707074665,-452406.9129331717,-9232.794141493272,0.02040816326530606,False,-7148.903687025668,401.25208404832557,-5.193469485423599,True
96,2024-06-01,EU,COGS,-341589.43348899885,-334757.6448192189,-6831.788669779955,0.02040816326530605,False,-7565.681777919189,994.6216926344825,0.7378615543718441,False
114,2024-07-01,EU,COGS,-308470.211261078,-302300.8070358564,-6169.404225221601,0.020408163265306263,False,-7443.366259895983,938.7142082992978,1.357135135924345,False
132,2024-08-01,EU,COGS,-340858.05355497746,-334040.8924838779,-6817.161071099574,0.0204081632653062,False,-7278.788513930718,1075.5748582079232,0.4291913661874622,False
150,2024-09-01,EU,COGS,-467530.17305165186,-458179.5695906189,-9350.603461032966,0.02040816326530596,False,-7146.233437677234,1075.232391863578,-2.050133571157718,False
168,2024-10-01,EU,COGS,-387377.6560980351,-379630.1029760743,-7747.55312196078,0.02040816326530633,False,-7599.15382691853,1352.4588062550645,-0.10972555641318568,False
186,2024-11-01,EU,COGS,-327728.59177800355,-321174.0199424435,-6554.571835560026,0.020408163265305982,False,-7691.550781764691,1338.035989315653,0.8497371933816075,False
204,2024-12-01,EU,COGS,-256040.53174972426,-250919.72111472976,-5120.810634994501,0.020408163265306187,False,-7245.180397442484,1155.2932488095903,1.8388143137137911,False
222,2025-01-01,EU,COGS,-360619.44763281295,-353407.0586801567,-7212.388952656242,0.020408163265306072,False,-6960.0173916449085,1451.0450703941299,-0.17392399875131687,False
240,2025-02-01,EU,COGS,-512979.4176574578,-502719.8293043085,-10259.588353149244,0.0204081632653063,False,-7133.848179550681,1398.9266135517823,-2.2343846655847903,False
258,2025-03-01,EU,COGS,-394471.80140634783,-386582.3653782209,-7889.436028126917,0.02040816326530602,False,-7707.586059892293,1869.7533701893854,-0.09725879954756023,False
276,2025-04-01,EU,COGS,-393142.1654549701,-385279.32214587065,-7862.843309099438,0.02040816326530621,False,-7464.058154407951,1700.4479711341457,-0.2345177044290917,False
294,2025-05-01,EU,COGS,-424415.16844112775,-415926.8650723051,-8488.303368822671,0.02040816326530641,False,-7483.273185597728,1704.9376182783903,-0.5894820857080985,False
312,2025-06-01,EU,COGS,-454238.7173644251,-445153.9430171365,-9084.774347288534,0.0204081632653062,False,-7805.561774474835,1676.8089500961569,-0.7628851055096898,False
330,2025-07-01,EU,COGS,-425647.30927413946,-417134.3630886568,-8512.946185482724,0.02040816326530596,False,-8466.222393190508,1083.337683493556,-0.04312948123574971,False
348,2025-08-01,EU,COGS,-382877.7352406588,-375220.18053584563,-7657.55470481317,0.02040816326530611,False,-8682.981931994922,896.2454253801109,1.1441366372908994,False
366,2025-09-01,EU,COGS,-418855.00175719114,-410477.90172204736,-8377.100035143783,0.020408163265306024,False,-8249.309657272242,539.1961892327563,-0.23700163395698112,False
384,2025-10-01,EU,COGS,-302337.39967552194,-296290.6516820115,-6046.747993510449,0.02040816326530616,False,-8330.586991775053,510.0682255374604,4.477516700551414,True
402,2025-11-01,EU,COGS,-444106.58175033936,-435224.45011533255,-8882.131635006808,0.020408163265306173,False,-8027.904439176888,1072.2205020369588,-0.7966898545654512,False
420,2025-12-01,EU,COGS,-294748.6386865182,-288853.66591278784,-5894.9727737303465,0.020408163265306062,False,-8093.542483540911,1117.1544956191874,1.9680086491457016,False
438,2026-01-01,EU,COGS,-399930.76352003077,-391932.14824963023,-7998.615270400536,0.02040816326530592,False,-7561.90888794788,1295.8034817687183,-0.3370159044923769,False
456,2026-02-01,EU,COGS,-490845.3118178896,-481028.4055815318,-9816.906236357812,0.02040816326530617,False,-7476.1870687675155,1235.9356341080731,-1.893884360150764,False
474,2026-03-01,EU,COGS,-344494.1729564714,-337604.289497342,-6889.883459129372,0.02040816326530595,False,-7836.0789906916225,1568.8609426977962,0.6031098778806893,False
492,2026-04-01,EU,COGS,-344478.63682659104,-337589.06409005914,-6889.572736531904,0.020408163265306367,False,-7588.209561355888,1583.7026221501314,0.4411414207772613,False
510,2026-05-01,EU,COGS,-391615.8440304015,-383783.5271497935,-7832.316880608036,0.020408163265306138,False,-7728.680351859463,1451.4935319851368,-0.07139992460512981,False
528,2026-06-01,EU,COGS,-372614.1969328847,-365161.91299422685,-7452.283938657842,0.020408163265306537,False,-7553.711226126335,1343.9325031199548,0.07547052194438958,False
546,2026-07-01,EU,COGS,-374560.13815690216,-367068.93539376406,-7491.202763138105,0.020408163265306298,False,-7813.263086947583,1084.9372419788056,0.29684696160127727,False
564,2026-08-01,EU,COGS,-291461.44877289736,-285632.21979743947,-5829.228975457895,0.02040816326530594,False,-7728.694335737178,1087.3730062252464,1.7468388026967574,False
582,2026-09-01,EU,COGS,-348125.02212630346,-341162.5216837774,-6962.50044252607,0.020408163265306124,False,-7064.081458920526,708.3753708537372,0.14339998336196996,False
600,2026-10-01,EU,COGS,-395754.4328853914,-387839.3442276836,-7915.088657707791,0.020408163265306024,False,-7076.184289486642,705.4180631193204,-1.1892300638171343,False
618,2026-11-01,EU,COGS,-329962.88132499845,-323363.62369849853,-6599.257626499922,0.02040816326530597,False,-7247.103609682624,772.2343429428505,0.8389240767431736,False
636,2026-12-01,EU,COGS,-353134.3712240561,-346071.68379957497,-7062.687424481148,0.0204081632653062,False,-7041.593733997938,749.0732131823971,-0.028159718051583075,False
7,2024-01-01,EU,IT,-9166.666666666666,-8891.666666666666,-275.0,0.030927835051546393,False,,,,False
25,2024-02-01,EU,IT,-9166.666666666666,-8891.666666666666,-275.0,0.030927835051546393,False,,,,False
43,2024-03-01,EU,IT,-9166.666666666666,-8891.666666666666,-275.0,0.030927835051546393,False,,,,False
61,2024-04-01,EU,IT,-9166.666666666666,-8891.666666666666,-275.0,0.030927835051546393,False,-275.0,0.0,,False
79,2024-05-01,EU,IT,-9166.666666666666,-8891.666666666666,-275.0,0.030927835051546393,False,-275.0,0.0,,False
97,2024-06-01,EU,IT,-9166.666666666666,-8891.666666666666,-275.0,0.030927835051546393,False,-275.0,0.0,,False
115,2024-07-01,EU,IT,-9166.666666666666,-8891.666666666666,-275.0,0.030927835051546393,False,-275.0,0.0,,False
133,2024-08-01,EU,IT,-9166.666666666666,-8891.666666666666,-275.0,0.030927835051546393,False,-275.0,0.0,,False
151,2024-09-01,EU,IT,-9166.666666666666,-8891.666666666666,-275.0,0.030927835051546393,False,-275.0,0.0,,False
169,2024-10-01,EU,IT,-9166.666666666666,-8891.666666666666,-275.0,0.030927835051546393,False,-275.0,0.0,,False
187,2024-11-01,EU,IT,-9166.666666666666,-8891.666666666666,-275.0,0.030927835051546393,False,-275.0,0.0,,False
205,2024-12-01,EU,IT,-9166.666666666666,-8891.666666666666,-275.0,0.030927835051546393,False,-275.0,0.0,,False
223,2025-01-01,EU,IT,-9166.666666666666,-8891.666666666666,-275.0,0.030927835051546393,False,-275.0,0.0,,False
241,2025-02-01,EU,IT,-9166.666666666666,-8891.666666666666,-275.0,0.030927835051546393,False,-275.0,0.0,,False
259,2025-03-01,EU,IT,-9166.666666666666,-8891.666666666666,-275.0,0.030927835051546393,False,-275.0,0.0,,False
277,2025-04-01,EU,IT,-9166.666666666666,-8891.666666666666,-275.0,0.030927835051546393,False,-275.0,0.0,,False
295,2025-05-01,EU,IT,-9166.666666666666,-8891.666666666666,-275.0,0.030927835051546393,False,-275.0,0.0,,False
313,2025-06-01,EU,IT,-9166.666666666666,-8891.666666666666,-275.0,0.030927835051546393,False,-275.0,0.0,,False
331,2025-07-01,EU,IT,-9166.666666666666,-8891.666666666666,-275.0,0.030927835051546393,False,-275.0,0.0,,False
349,2025-08-01,EU,IT,-9166.666666666666,-8891.666666666666,-275.0,0.030927835051546393,False,-275.0,0.0,,False
367,2025-09-01,EU,IT,-9166.666666666666,-8891.666666666666,-275.0,0.030927835051546393,False,-275.0,0.0,,False
385,2025-10-01,EU,IT,-9166.666666666666,-8891.666666666666,-275.0,0.030927835051546393,False,-275.0,0.0,,False
403,2025-11-01,EU,IT,-9166.666666666666,-8891.666666666666,-275.0,0.030927835051546393,False,-275.0,0.0,,False
421,2025-12-01,EU,IT,-9166.666666666666,-8891.666666666666,-275.0,0.030927835051546393,False,-275.0,0.0,,False
439,2026-01-01,EU,IT,-9166.666666666666,-8891.666666666666,-275.0,0.030927835051546393,False,-275.0,0.0,,False
457,2026-02-01,EU,IT,-9166.666666666666,-8891.666666666666,-275.0,0.030927835051546393,False,-275.0,0.0,,False
475,2026-03-01,EU,IT,-9166.666666666666,-8891.666666666666,-275.0,0.030927835051546393,False,-275.0,0.0,,False
493,2026-04-01,EU,IT,-9166.666666666666,-8891.666666666666,-275.0,0.030927835051546393,False,-275.0,0.0,,False
511,2026-05-01,EU,IT,-9166.666666666666,-8891.666666666666,-275.0,0.030927835051546393,False,-275.0,0.0,,False
529,2026-06-01,EU,IT,-9166.666666666666,-8891.666666666666,-275.0,0.030927835051546393,False,-275.0,0.0,,False
547,2026-07-01,EU,IT,-9166.666666666666,-8891.666666666666,-275.0,0.030927835051546393,False,-275.0,0.0,,False
565,2026-08-01,EU,IT,-9166.666666666666,-8891.666666666666,-275.0,0.030927835051546393,False,-275.0,0.0,,False
583,2026-09-01,EU,IT,-9166.666666666666,-8891.666666666666,-275.0,0.030927835051546393,False,-275.0,0.0,,False
601,2026-10-01,EU,IT,-9166.666666666666,-8891.666666666666,-275.0,0.030927835051546393,False,-275.0,0.0,,False
619,2026-11-01,EU,IT,-9166.666666666666,-8891.666666666666,-275.0,0.030927835051546393,False,-275.0,0.0,,False
637,2026-12-01,EU,IT,-9166.666666666666,-8891.666666666666,-275.0,0.030927835051546393,False,-275.0,0.0,,False
8,2024-01-01,EU,MARKETING,-18333.33333333333,-17783.333333333332,-549.9999999999964,0.030927835051546188,False,,,,False
26,2024-02-01,EU,MARKETING,-18333.33333333333,-17783.333333333332,-549.9999999999964,0.030927835051546188,False,,,,False
44,2024-03-01,EU,MARKETING,-18333.33333333333,-17783.333333333332,-549.9999999999964,0.030927835051546188,False,,,,False
62,2024-04-01,EU,MARKETING,-18333.33333333333,-17783.333333333332,-549.9999999999964,0.030927835051546188,False,-549.9999999999964,0.0,,False
80,2024-05-01,EU,MARKETING,-18333.33333333333,-17783.333333333332,-549.9999999999964,0.030927835051546188,False,-549.9999999999964,0.0,,False
98,2024-06-01,EU,MARKETING,-18333.33333333333,-17783.333333333332,-549.9999999999964,0.030927835051546188,False,-549.9999999999964,0.0,,False
116,2024-07-01,EU,MARKETING,-18333.33333333333,-17783.333333333332,-549.9999999999964,0.030927835051546188,False,-549.9999999999964,0.0,,False
134,2024-08-01,EU,MARKETING,-18333.33333333333,-17783.333333333332,-549.9999999999964,0.030927835051546188,False,-549.9999999999964,0.0,,False
152,2024-09-01,EU,MARKETING,-18333.33333333333,-17783.333333333332,-549.9999999999964,0.030927835051546188,False,-549.9999999999964,0.0,,False
170,2024-10-01,EU,MARKETING,-18333.33333333333,-17783.333333333332,-549.9999999999964,0.030927835051546188,False,-549.9999999999964,0.0,,False
188,2024-11-01,EU,MARKETING,-18333.33333333333,-17783.333333333332,-549.9999999999964,0.030927835051546188,False,-549.9999999999964,0.0,,False
206,2024-12-01,EU,MARKETING,-18333.33333333333,-17783.333333333332,-549.9999999999964,0.030927835051546188,False,-549.9999999999964,0.0,,False
224,2025-01-01,EU,MARKETING,-18333.33333333333,-17783.333333333332,-549.9999999999964,0.030927835051546188,False,-549.9999999999964,0.0,,False
242,2025-02-01,EU,MARKETING,-18333.33333333333,-17783.333333333332,-549.9999999999964,0.030927835051546188,False,-549.9999999999964,0.0,,False
260,2025-03-01,EU,MARKETING,-18333.33333333333,-17783.333333333332,-549.9999999999964,0.030927835051546188,False,-549.9999999999964,0.0,,False
278,2025-04-01,EU,MARKETING,-18333.33333333333,-17783.333333333332,-549.9999999999964,0.030927835051546188,False,-549.9999999999964,0.0,,False
296,2025-05-01,EU,MARKETING,-18333.33333333333,-17783.333333333332,-549.9999999999964,0.030927835051546188,False,-549.9999999999964,0.0,,False
314,2025-06-01,EU,MARKETING,-18333.33333333333,-17783.333333333332,-549.9999999999964,0.030927835051546188,False,-549.9999999999964,0.0,,False
332,2025-07-01,EU,MARKETING,-18333.33333333333,-17783.333333333332,-549.9999999999964,0.030927835051546188,False,-549.9999999999964,0.0,,False
350,2025-08-01,EU,MARKETING,-18333.33333333333,-17783.333333333332,-549.9999999999964,0.030927835051546188,False,-549.9999999999964,0.0,,False
368,2025-09-01,EU,MARKETING,-18333.33333333333,-17783.333333333332,-549.9999999999964,0.030927835051546188,False,-549.9999999999964,0.0,,False
386,2025-10-01,EU,MARKETING,-18333.33333333333,-17783.333333333332,-549.9999999999964,0.030927835051546188,False,-549.9999999999964,0.0,,False
404,2025-11-01,EU,MARKETING,-18333.33333333333,-17783.333333333332,-549.9999999999964,0.030927835051546188,False,-549.9999999999964,0.0,,False
422,2025-12-01,EU,MARKETING,-18333.33333333333,-17783.333333333332,-549.9999999999964,0.030927835051546188,False,-549.9999999999964,0.0,,False
440,2026-01-01,EU,MARKETING,-18333.33333333333,-17783.333333333332,-549.9999999999964,0.030927835051546188,False,-549.9999999999964,0.0,,False
458,2026-02-01,EU,MARKETING,-18333.33333333333,-17783.333333333332,-549.9999999999964,0.030927835051546188,False,-549.9999999999964,0.0,,False
476,2026-03-01,EU,MARKETING,-18333.33333333333,-17783.333333333332,-549.9999999999964,0.030927835051546188,False,-549.9999999999964,0.0,,False
494,2026-04-01,EU,MARKETING,-18333.33333333333,-17783.333333333332,-549.9999999999964,0.030927835051546188,False,-549.9999999999964,0.0,,False
512,2026-05-01,EU,MARKETING,-18333.33333333333,-17783.333333333332,-549.9999999999964,0.030927835051546188,False,-549.9999999999964,0.0,,False
530,2026-06-01,EU,MARKETING,-18333.33333333333,-17783.333333333332,-549.9999999999964,0.030927835051546188,False,-549.9999999999964,0.0,,False
548,2026-07-01,EU,MARKETING,-18333.33333333333,-17783.333333333332,-549.9999999999964,0.030927835051546188,False,-549.9999999999964,0.0,,False
566,2026-08-01,EU,MARKETING,-18333.33333333333,-17783.333333333332,-549.9999999999964,0.030927835051546188,False,-549.9999999999964,0.0,,False
584,2026-09-01,EU,MARKETING,-18333.33333333333,-17783.333333333332,-549.9999999999964,0.030927835051546188,False,-549.9999999999964,0.0,,False
602,2026-10-01,EU,MARKETING,-18333.33333333333,-17783.333333333332,-549.9999999999964,0.030927835051546188,False,-549.9999999999964,0.0,,False
620,2026-11-01,EU,MARKETING,-18333.33333333333,-17783.333333333332,-549.9999999999964,0.030927835051546188,False,-549.9999999999964,0.0,,False
638,2026-12-01,EU,MARKETING,-18333.33333333333,-17783.333333333332,-549.9999999999964,0.030927835051546188,False,-549.9999999999964,0.0,,False
9,2024-01-01,EU,PAYROLL,-70833.33333333331,-68708.33333333331,-2125.0,0.0309278350515464,False,,,,False
27,2024-02-01,EU,PAYROLL,-70833.33333333331,-68708.33333333331,-2125.0,0.0309278350515464,False,,,,False
45,2024-03-01,EU,PAYROLL,-70833.33333333331,-68708.33333333331,-2125.0,0.0309278350515464,False,,,,False
63,2024-04-01,EU,PAYROLL,-70833.33333333331,-68708.33333333331,-2125.0,0.0309278350515464,False,-2125.0,0.0,,False
81,2024-05-01,EU,PAYROLL,-70833.33333333331,-68708.33333333331,-2125.0,0.0309278350515464,False,-2125.0,0.0,,False
99,2024-06-01,EU,PAYROLL,-70833.33333333331,-68708.33333333331,-2125.0,0.0309278350515464,False,-2125.0,0.0,,False
117,2024-07-01,EU,PAYROLL,-70833.33333333331,-68708.33333333331,-2125.0,0.0309278350515464,False,-2125.0,0.0,,False
135,2024-08-01,EU,PAYROLL,-70833.33333333331,-68708.33333333331,-2125.0,0.0309278350515464,False,-2125.0,0.0,,False
153,2024-09-01,EU,PAYROLL,-70833.33333333331,-68708.33333333331,-2125.0,0.0309278350515464,False,-2125.0,0.0,,False
171,2024-10-01,EU,PAYROLL,-70833.33333333331,-68708.33333333331,-2125.0,0.0309278350515464,False,-2125.0,0.0,,False
189,2024-11-01,EU,PAYROLL,-70833.33333333331,-68708.33333333331,-2125.0,0.0309278350515464,False,-2125.0,0.0,,False
207,2024-12-01,EU,PAYROLL,-70833.33333333331,-68708.33333333331,-2125.0,0.0309278350515464,False,-2125.0,0.0,,False
225,2025-01-01,EU,PAYROLL,-70833.33333333331,-68708.33333333331,-2125.0,0.0309278350515464,False,-2125.0,0.0,,False
243,2025-02-01,EU,PAYROLL,-70833.33333333331,-68708.33333333331,-2125.0,0.0309278350515464,False,-2125.0,0.0,,False
261,2025-03-01,EU,PAYROLL,-70833.33333333331,-68708.33333333331,-2125.0,0.0309278350515464,False,-2125.0,0.0,,False
279,2025-04-01,EU,PAYROLL,-70833.33333333331,-68708.33333333331,-2125.0,0.0309278350515464,False,-2125.0,0.0,,False
297,2025-05-01,EU,PAYROLL,-70833.33333333331,-68708.33333333331,-2125.0,0.0309278350515464,False,-2125.0,0.0,,False
315,2025-06-01,EU,PAYROLL,-70833.33333333331,-68708.33333333331,-2125.0,0.0309278350515464,False,-2125.0,0.0,,False
333,2025-07-01,EU,PAYROLL,-70833.33333333331,-68708.33333333331,-2125.0,0.0309278350515464,False,-2125.0,0.0,,False
351,2025-08-01,EU,PAYROLL,-70833.33333333331,-68708.33333333331,-2125.0,0.0309278350515464,False,-2125.0,0.0,,False
369,2025-09-01,EU,PAYROLL,-70833.33333333331,-68708.33333333331,-2125.0,0.0309278350515464,False,-2125.0,0.0,,False
387,2025-10-01,EU,PAYROLL,-70833.33333333331,-68708.33333333331,-2125.0,0.0309278350515464,False,-2125.0,0.0,,False
405,2025-11-01,EU,PAYROLL,-70833.33333333331,-68708.33333333331,-2125.0,0.0309278350515464,False,-2125.0,0.0,,False
423,2025-12-01,EU,PAYROLL,-70833.33333333331,-68708.33333333331,-2125.0,0.0309278350515464,False,-2125.0,0.0,,False
441,2026-01-01,EU,PAYROLL,-70833.33333333331,-68708.33333333331,-2125.0,0.0309278350515464,False,-2125.0,0.0,,False
459,2026-02-01,EU,PAYROLL,-70833.33333333331,-68708.33333333331,-2125.0,0.0309278350515464,False,-2125.0,0.0,,False
477,2026-03-01,EU,PAYROLL,-70833.33333333331,-68708.33333333331,-2125.0,0.0309278350515464,False,-2125.0,0.0,,False
495,2026-04-01,EU,PAYROLL,-70833.33333333331,-68708.33333333331,-2125.0,0.0309278350515464,False,-2125.0,0.0,,False
513,2026-05-01,EU,PAYROLL,-70833.33333333331,-68708.33333333331,-2125.0,0.0309278350515464,False,-2125.0,0.0,,False
531,2026-06-01,EU,PAYROLL,-70833.33333333331,-68708.33333333331,-2125.0,0.0309278350515464,False,-2125.0,0.0,,False
549,2026-07-01,EU,PAYROLL,-70833.33333333331,-68708.33333333331,-2125.0,0.0309278350515464,False,-2125.0,0.0,,False
567,2026-08-01,EU,PAYROLL,-70833.33333333331,-68708.33333333331,-2125.0,0.0309278350515464,False,-2125.0,0.0,,False
585,2026-09-01,EU,PAYROLL,-70833.33333333331,-68708.33333333331,-2125.0,0.0309278350515464,False,-2125.0,0.0,,False
603,2026-10-01,EU,PAYROLL,-70833.33333333331,-68708.33333333331,-2125.0,0.0309278350515464,False,-2125.0,0.0,,False
621,2026-11-01,EU,PAYROLL,-70833.33333333331,-68708.33333333331,-2125.0,0.0309278350515464,False,-2125.0,0.0,,False
639,2026-12-01,EU,PAYROLL,-70833.33333333331,-68708.33333333331,-2125.0,0.0309278350515464,False,-2125.0,0.0,,False
10,2024-01-01,EU,REV,761369.223512045,791823.9924525269,-30454.76894048194,-0.03846153846153863,False,,,,False
28,2024-02-01,EU,REV,809839.5243213227,842233.1052941754,-32393.580972852767,-0.038461538461538304,False,,,,False
46,2024-03-01,EU,REV,705646.9282537507,733872.8053839008,-28225.877130150096,-0.03846153846153856,False,,,,False
64,2024-04-01,EU,REV,765230.9992429641,795840.2392126827,-30609.23996971862,-0.038461538461538526,False,-30358.0756811616,2085.5337494076057,-0.12043165862377493,False
82,2024-05-01,EU,REV,982212.1427120536,1021500.6284205356,-39288.4857084821,-0.03846153846153842,False,-30420.866753300856,1707.4556768011146,-5.193469485424393,True
100,2024-06-01,EU,REV,726786.0286999977,755857.4698479975,-29071.441147999838,-0.038461538461538367,False,-32194.390544337104,4232.432734614716,0.7378615543718859,False
118,2024-07-01,EU,REV,656319.5984278255,682572.3823649385,-26252.783937113007,-0.03846153846153845,False,-31673.898978280893,3994.5285459543834,1.3571351359244472,False
136,2024-08-01,EU,REV,725229.9011808031,754239.0972280353,-29009.19604723225,-0.03846153846153863,False,-30973.56814438607,4576.914290246483,0.4291913661874652,False
154,2024-09-01,EU,REV,994745.049046068,1034534.8510079108,-39789.801961842815,-0.03846153846153855,False,-30409.503990115987,4575.456986653558,-2.05013357115777,False
172,2024-10-01,EU,REV,824207.7789319896,857176.0900892691,-32968.31115727953,-0.0384615384615384,False,-32336.824795398104,5755.143856404673,-0.1097255564130983,False
190,2024-11-01,EU,REV,697294.8761234118,725186.6711683483,-27891.795044936476,-0.038461538461538464,False,-32730.003326658258,5693.770167300804,0.8497371933815496,False
208,2024-12-01,EU,REV,544767.0888292006,566557.7723823687,-21790.683553168084,-0.03846153846153856,False,-30830.554882733984,4916.1414842962495,1.8388143137137491,False
226,2025-01-01,EU,REV,767275.4204953469,797966.4373151606,-30691.016819813754,-0.03846153846153832,False,-29617.09528359536,6174.659874017676,-0.1739239987513066,False
244,2025-02-01,EU,REV,1091445.5694839526,1135103.3922633107,-43657.82277935813,-0.038461538461538484,False,-30356.800764045485,5952.879206603406,-2.234384665584697,False
262,2025-03-01,EU,REV,839301.7051198891,872873.7733246846,-33572.068204795476,-0.038461538461538367,False,-32798.23855273313,7956.397319954783,-0.09725879954757537,False
280,2025-04-01,EU,REV,836472.6924573833,869931.6001556786,-33458.90769829531,-0.038461538461538436,False,-31761.949593225243,7235.948813336648,-0.23451770442908454,False
298,2025-05-01,EU,REV,903010.9966832504,939131.4365505804,-36120.43986733002,-0.038461538461538464,False,-31843.715683394537,7255.053694801523,-0.5894820857080476,False
316,2025-06-01,EU,REV,966465.3560945216,1005123.9703383023,-38658.614243780736,-0.03846153846153833,False,-33215.1564871268,7135.357234451591,-0.7628851055096908,False
334,2025-07-01,EU,REV,905632.5729237008,941857.8758406492,-36225.302916948334,-0.03846153846153877,False,-36026.47826889557,4609.947589334146,-0.04312948123592112,False
352,2025-08-01,EU,REV,814633.4792354443,847218.8184048622,-32585.339169417857,-0.03846153846153856,False,-36948.85928508467,3813.8103207662903,1.144136637290884,False
370,2025-09-01,EU,REV,891180.8548025346,926828.088994636,-35647.2341921014,-0.038461538461538484,False,-35103.44535009462,2294.4518690754685,-0.23700163395708904,False
388,2025-10-01,EU,REV,643271.0631394085,669001.9056649847,-25730.84252557624,-0.03846153846153832,False,-35449.30634797894,2170.5030873933733,4.477516700551629,True
406,2025-11-01,EU,REV,944907.620745403,982703.9255752192,-37796.30482981622,-0.03846153846153856,False,-34161.2954858591,4562.640434199838,-0.7966898545654524,False
424,2025-12-01,EU,REV,627124.7631628047,652209.7536893169,-25084.990526512265,-0.03846153846153858,False,-34440.60631294013,4753.848917528507,1.9680086491456663,False
442,2026-01-01,EU,REV,850916.5181277251,884953.1788528344,-34036.66072510928,-0.03846153846153876,False,-32178.335693395387,5514.0573692287035,-0.3370159044924538,False
460,2026-02-01,EU,REV,1044351.7272721056,1086125.7963629898,-41774.06909088418,-0.03846153846153842,False,-31813.561994755542,5259.300570672741,-1.8938843601506774,False
478,2026-03-01,EU,REV,732966.325439301,762284.978456873,-29318.65301757201,-0.03846153846153843,False,-33345.016981666595,6676.004011479977,0.6031098778806748,False
496,2026-04-01,EU,REV,732933.2698438106,762250.6006375632,-29317.330793752568,-0.03846153846153864,False,-32290.253452578367,6739.160094255857,0.44114142077731294,False
514,2026-05-01,EU,REV,833225.2000646839,866554.2080672713,-33329.00800258736,-0.038461538461538464,False,-32888.00149727442,6176.568221213302,-0.07139992460510929,False
532,2026-06-01,EU,REV,792796.1636869886,824508.0102344683,-31711.846547479625,-0.03846153846153856,False,-32143.45202606961,5718.861715404029,0.07547052194450457,False
550,2026-07-01,EU,REV,796936.4641636219,828813.9227301666,-31877.458566544814,-0.0384615384615384,False,-33247.92802956417,4616.754221186421,0.29684696160134194,False
568,2026-08-01,EU,REV,620130.7420699946,644935.9717527943,-24805.229682799774,-0.038461538461538464,False,-32888.06100313676,4627.119175426577,1.7468388026966748,False
