date,region_id,revenue actual,cogs actual,gross profit actual,payroll actual,marketing actual,it actual,travel actual,opex actual,ebitda actual,ebitda margin actual,revenue budget,cogs budget,gross profit budget,payroll budget,marketing budget,it budget,travel budget,opex budget,ebitda budget,ebitda margin budget,revenue variance,revenue variance pct,ebitda margin variance pp,cogs variance,cogs variance pct,gross profit variance,gross profit variance pct,payroll variance,payroll variance pct,marketing variance,marketing variance pct,it variance,it variance pct,travel variance,travel variance pct,opex variance,opex variance pct,ebitda variance,ebitda variance pct,ebitda margin variance,ebitda margin variance pct
2025-01-01,EU,767275.4204953469,-360619.44763281295,1127894.8681281598,-70833.33333333331,-18333.33333333333,-9166.666666666666,-6250,-104583.33333333331,1023311.5347948265,1.3336951861877508,797966.4373151606,-353407.0586801567,1151373.4959953174,-68708.33333333331,-17783.333333333332,-8891.666666666666,-6062.5,-101445.83333333331,1049927.662661984,1.3157541640404986,-30691.016819813754,-0.03846153846153832,1.794102214725224,-7212.388952656242,0.020408163265306072,-23478.62786715757,-0.020391843262694886,-2125.0,0.0309278350515464,-549.9999999999964,0.030927835051546188,-275.0,0.030927835051546393,-187.5,0.030927835051546393,-3137.5,0.030927835051546396,-26616.12786715757,-0.025350439667124403,0.01794102214725224,0.013635542746190403
2025-01-01,OTHER,747684.9107595347,-351411.9080569813,1099096.818816516,-70833.33333333331,-18333.33333333333,-9166.666666666666,-6250,-104583.33333333331,994513.4854831828,1.3301237876700063,777592.3071899161,-344383.6698958416,1121975.9770857578,-68708.33333333331,-17783.333333333332,-8891.666666666666,-6062.5,-101445.83333333331,1020530.1437524245,1.312423148115294,-29907.396430381457,-0.03846153846153855,1.770063955471235,-7028.238161139656,0.02040816326530621,-22879.158269241685,-0.020391843262694855,-2125.0,0.0309278350515464,-549.9999999999964,0.030927835051546188,-275.0,0.030927835051546393,-187.5,0.030927835051546393,-3137.5,0.030927835051546396,-26016.658269241685,-0.025493277615083555,0.01770063955471235,0.013486991280313339
2025-02-01,APAC,647896.9314340571,-304511.55777400674,952408.4892080638,-70833.33333333331,-18333.33333333333,-9166.666666666666,-6250,-104583.33333333331,847825.1558747306,1.3085802922359144,673812.8086914193,-298421.3266185266,972234.1353099459,-68708.33333333331,-17783.333333333332,-8891.666666666666,-6062.5,-101445.83333333331,870788.3019766125,1.2923296956431123,-25915.87725736224,-0.0384615384615384,1.6250596592802147,-6090.231155480142,0.020408163265306145,-19825.6461018821,-0.020391843262694876,-2125.0,0.0309278350515464,-549.9999999999964,0.030927835051546188,-275.0,0.030927835051546393,-187.5,0.030927835051546393,-3137.5,0.030927835051546396,-22963.146101881983,-0.02637052662484977,0.016250596592802147,0.01257465231015622
2025-02-01,EU,1091445.5694839526,-512979.41765745776,1604424.9871414104,-70833.33333333331,-18333.33333333333,-9166.666666666666,-6250,-104583.33333333331,1499841.653808077,1.3741790664991371,1135103.3922633107,-502719.8293043085,1637823.2215676191,-68708.33333333331,-17783.333333333332,-8891.666666666666,-6062.5,-101445.83333333331,1536377.3882342859,1.3535131677924643,-43657.82277935813,-0.038461538461538484,2.066589870667279,-10259.588353149244,0.0204081632653063,-33398.23442620877,-0.020391843262694814,-2125.0,0.0309278350515464,-549.9999999999964,0.030927835051546188,-275.0,0.030927835051546393,-187.5,0.030927835051546393,-3137.5,0.030927835051546396,-36535.73442620877,-0.02378044268680512,0.02066589870667279,0.015268339605722636
2025-02-01,OTHER,920315.4162692685,-432548.2456465561,1352863.6619158245,-70833.33333333331,-18333.33333333333,-9166.666666666666,-6250,-104583.33333333331,1248280.3285824913,1.3563614240460207,957128.032920039,-423897.28073362494,1381025.313653664,-68708.33333333331,-17783.333333333332,-8891.666666666666,-6062.5,-101445.83333333331,1279579.4803203307,1.3368947897352308,-36812.616650770535,-0.038461538461538256,1.9466634310789876,-8650.964912931144,0.020408163265306176,-28161.65173783945,-0.020391843262694807,-2125.0,0.0309278350515464,-549.9999999999964,0.030927835051546188,-275.0,0.030927835051546393,-187.5,0.030927835051546393,-3137.5,0.030927835051546396,-31299.15173783945,-0.02446049832715667,0.019466634310789876,0.01456108173975695
2025-03-01,APAC,486366.0777087968,-228592.0565231345,714958.1342319313,-70833.33333333331,-18333.33333333333,-9166.666666666666,-6250,-104583.33333333331,610374.800898598,1.2549699267144394,505820.7208171488,-224020.2153926718,729840.9362098206,-68708.33333333331,-17783.333333333332,-8891.666666666666,-6062.5,-101445.83333333331,628395.1028764872,1.2423277201086593,-19454.64310835203,-0.03846153846153876,1.2642206605780082,-4571.841130462708,0.020408163265306204,-14882.801977889263,-0.020391843262695032,-2125.0,0.0309278350515464,-549.9999999999964,0.030927835051546188,-275.0,0.030927835051546393,-187.5,0.030927835051546393,-3137.5,0.030927835051546396,-18020.301977889147,-0.02867670657425713,0.012642206605780082,0.010176225162772943
2025-03-01,EU,839301.7051198891,-394471.80140634783,1233773.506526237,-70833.33333333331,-18333.33333333333,-9166.666666666666,-6250,-104583.33333333331,1129190.1731929036,1.3453924450583663,872873.7733246846,-386582.3653782209,1259456.1387029055,-68708.33333333331,-17783.333333333332,-8891.666666666666,-6062.5,-101445.83333333331,1158010.3053695722,1.3266641074102072,-33572.068204795476,-0.038461538461538367,1.8728337648159066,-7889.436028126918,0.02040816326530602,-25682.632176668616,-0.02039184326269493,-2125.0,0.0309278350515464,-549.9999999999964,0.030927835051546188,-275.0,0.030927835051546393,-187.5,0.030927835051546393,-3137.5,0.030927835051546396,-28820.132176668616,-0.024887630138551175,0.018728337648159066,0.014116864655906626
2025-03-01,OTHER,940134.9999078524,-441863.4499566906,1381998.449864543,-70833.33333333331,-18333.33333333333,-9166.666666666666,-6250,-104583.33333333331,1277415.1165312098,1.3587571111132082,977740.3999041663,-433026.1809575568,1410766.580861723,-68708.33333333331,-17783.333333333332,-8891.666666666666,-6062.5,-101445.83333333331,1309320.7475283898,1.3391292286344345,-37605.399996313965,-0.03846153846153833,1.9627882478773673,-8837.268999133783,0.020408163265306055,-28768.130997180007,-0.02039184326269473,-2125.0,0.0309278350515464,-549.9999999999964,0.030927835051546188,-275.0,0.030927835051546393,-187.5,0.030927835051546393,-3137.5,0.030927835051546396,-31905.630997180007,-0.024368078683094572,0.019627882478773673,0.014657198169581465
2025-04-01,APAC,832697.5197510298,-391367.83428298397,1224065.3540340138,-70833.33333333331,-18333.33333333333,-9166.666666666666,-6250,-104583.33333333331,1119482.0207006806,1.344404173361051,866005.420541071,-383540.4775973243,1249545.8981383953,-68708.33333333331,-17783.333333333332,-8891.666666666666,-6062.5,-101445.83333333331,1148100.064805062,1.325742354000211,-33307.900790041196,-0.038461538461538464,1.8661819360840104,-7827.3566856596735,0.020408163265306107,-25480.544104381464,-0.020391843262694883,-2125.0,0.0309278350515464,-549.9999999999964,0.030927835051546188,-275.0,0.030927835051546393,-187.5,0.030927835051546393,-3137.5,0.030927835051546396,-28618.044104381464,-0.024926437147480322,0.018661819360840104,0.01407650536662053
2025-04-01,EU,836472.6924573833,-393142.1654549701,1229614.8579123532,-70833.33333333331,-18333.33333333333,-9166.666666666666,-6250,-104583.33333333331,1125031.52457902,1.3449710130690706,869931.6001556786,-385279.32214587065,1255210.9223015492,-68708.33333333331,-17783.333333333332,-8891.666666666666,-6062.5,-101445.83333333331,1153765.088968216,1.3262710410355756,-33458.90769829531,-0.03846153846153844,1.869997203349505,-7862.843309099437,0.020408163265306214,-25596.06438919599,-0.020391843262694973,-2125.0,0.0309278350515464,-549.9999999999964,0.030927835051546188,-275.0,0.030927835051546393,-187.5,0.030927835051546393,-3137.5,0.030927835051546396,-28733.56438919599,-0.024904172143821512,0.01869997203349505,0.014099660970425611
2025-04-01,OTHER,772606.2313564577,-363124.928737535,1135731.1600939927,-70833.33333333331,-18333.33333333333,-9166.666666666666,-6250,-104583.33333333331,1031147.8267606595,1.3346356590345934,803510.4806107159,-355862.4301627843,1159372.9107735003,-68708.33333333331,-17783.333333333332,-8891.666666666666,-6062.5,-101445.83333333331,1057927.077440167,1.316631335830342,-30904.249254258233,-0.03846153846153837,1.8004323204251271,-7262.498574750731,0.020408163265306208,-23641.75067950762,-0.020391843262694935,-2125.0,0.0309278350515464,-549.9999999999964,0.030927835051546188,-275.0,0.030927835051546393,-187.5,0.030927835051546393,-3137.5,0.030927835051546396,-26779.25067950762,-0.025312945712954556,0.01800432320425127,0.013674536458527115
2025-05-01,APAC,876305.4512882823,-411863.56210549275,1288169.013393775,-70833.33333333331,-18333.33333333333,-9166.666666666666,-6250,-104583.33333333331,1183585.6800604418,1.3506542476945886,911357.6693398138,-403626.2908633828,1314983.9602031966,-68708.33333333331,-17783.333333333332,-8891.666666666666,-6062.5,-101445.83333333331,1213538.1268698634,1.3315717502536064,-35052.21805153147,-0.03846153846153865,1.9082497440982227,-8237.271242109942,0.020408163265306343,-26814.946809421526,-0.020391843262694987,-2125.0,0.0309278350515464,-549.9999999999964,0.030927835051546188,-275.0,0.030927835051546393,-187.5,0.030927835051546393,-3137.5,0.030927835051546396,-29952.446809421526,-0.024681916576184793,0.019082497440982227,0.014330806760768124
2025-05-01,EU,903010.9966832504,-424415.16844112775,1327426.1651243782,-70833.33333333331,-18333.33333333333,-9166.666666666666,-6250,-104583.33333333331,1222842.831791045,1.3541837655161824,939131.4365505804,-415926.8650723051,1355058.3016228855,-68708.33333333331,-17783.333333333332,-8891.666666666666,-6062.5,-101445.83333333331,1253612.4682895523,1.33486370437567,-36120.43986733002,-0.038461538461538464,1.9320061140512435,-8488.303368822671,0.02040816326530641,-27632.136498507345,-0.020391843262694838,-2125.0,0.0309278350515464,-549.9999999999964,0.030927835051546188,-275.0,0.030927835051546393,-187.5,0.030927835051546393,-3137.5,0.030927835051546396,-30769.636498507345,-0.02454477542050128,0.019320061140512435,0.014473433562678696
2025-05-01,OTHER,914243.7846054065,-429694.57876454096,1343938.3633699473,-70833.33333333331,-18333.33333333333,-9166.666666666666,-6250,-104583.33333333331,1239355.030036614,1.3556067330241985,950813.5359896227,-421100.6871892501,1371914.2231788728,-68708.33333333331,-17783.333333333332,-8891.666666666666,-6062.5,-101445.83333333331,1270468.3898455396,1.336190895224493,-36569.751384216244,-0.03846153846153845,1.941583779970557,-8593.89157529088,0.02040816326530627,-27975.85980892554,-0.020391843262694997,-2125.0,0.0309278350515464,-549.9999999999964,0.030927835051546188,-275.0,0.030927835051546393,-187.5,0.030927835051546393,-3137.5,0.030927835051546396,-31113.35980892554,-0.024489676451303306,0.01941583779970557,0.014530736490644567
2025-06-01,APAC,662206.1267757885,-311236.87958462053,973443.0063604091,-70833.33333333331,-18333.33333333333,-9166.666666666666,-6250,-104583.33333333331,868859.6730270758,1.3120683090889864,688694.3718468199,-305012.1419929281,993706.513839748,-68708.33333333331,-17783.333333333332,-8891.666666666666,-6062.5,-101445.83333333331,892260.6805064147,1.2955829421310738,-26488.245071031386,-0.03846153846153825,1.6485366957912584,-6224.737591692421,0.02040816326530616,-20263.507479338907,-0.020391843262694703,-2125.0,0.0309278350515464,-549.9999999999964,0.030927835051546188,-275.0,0.030927835051546393,-187.5,0.030927835051546393,-3137.5,0.030927835051546396,-23401.007479338907,-0.02622664877046621,0.016485366957912584,0.012724285278714918
2025-06-01,EU,966465.3560945216,-454238.7173644251,1420704.0734589468,-70833.33333333331,-18333.33333333333,-9166.666666666666,-6250,-104583.33333333331,1316120.7401256135,1.3617878093882707,1005123.9703383023,-445153.94301713654,1450277.913355439,-68708.33333333331,-17783.333333333332,-8891.666666666666,-6062.5,-101445.83333333331,1348832.0800221057,1.3419559376025216,-38658.61424378073,-0.03846153846153833,1.9831871785749078,-9084.774347288534,0.020408163265306197,-29573.839896492194,-0.02039184326269481,-2125.0,0.0309278350515464,-549.9999999999964,0.030927835051546188,-275.0,0.030927835051546393,-187.5,0.030927835051546393,-3137.5,0.030927835051546396,-32711.339896492194,-0.02425160283551092,0.019831871785749078,0.014778333051068586
2025-06-01,OTHER,1012685.179317208,-475962.03427908773,1488647.2135962958,-70833.33333333331,-18333.33333333333,-9166.666666666666,-6250,-104583.33333333331,1384063.8802629625,1.3667267069082147,1053192.5864898963,-466442.79359350604,1519635.3800834024,-68708.33333333331,-17783.333333333332,-8891.666666666666,-6062.5,-101445.83333333331,1418189.5467500691,1.346562409327854,-40507.40717268828,-0.03846153846153843,2.0164297580360646,-9519.240685581695,0.020408163265305992,-30988.166487106588,-0.020391843262694935,-2125.0,0.0309278350515464,-549.9999999999964,0.030927835051546188,-275.0,0.030927835051546393,-187.5,0.030927835051546393,-3137.5,0.030927835051546396,-34125.66648710659,-0.024062838825253754,0.020164297580360646,0.014974647621736148
2025-07-01,APAC,1017070.472792406,-478023.12221243075,1495093.5950048368,-70833.33333333331,-18333.33333333333,-9166.666666666666,-6250,-104583.33333333331,1390510.2616715035,1.36717198942351,1057753.2917041024,-468462.6597681822,1526215.9514722847,-68708.33333333331,-17783.333333333332,-8891.666666666666,-6062.5,-101445.83333333331,1424770.1181389515,1.3469777209046199,-40682.818911696435,-0.03846153846153864,2.0194268518890057,-9560.462444248551,0.020408163265305982,-31122.356467447942,-0.020391843262695126,-2125.0,0.0309278350515464,-549.9999999999964,0.030927835051546188,-275.0,0.030927835051546393,-187.5,0.030927835051546393,-3137.5,0.030927835051546396,-34259.85646744794,-0.024045883635037558,0.020194268518890057,0.014992281019561142
2025-07-01,EU,905632.5729237009,-425647.30927413946,1331279.8821978404,-70833.33333333331,-18333.33333333333,-9166.666666666666,-6250,-104583.33333333331,1226696.548864507,1.3545190240941738,941857.8758406492,-417134.36308865674,1358992.238929306,-68708.33333333331,-17783.333333333332,-8891.666666666666,-6062.5,-101445.83333333331,1257546.4055959727,1.3351763974724506,-36225.302916948334,-0.03846153846153877,1.9342626621723147,-8512.946185482724,0.020408163265305965,-27712.356731465552,-0.02039184326269514,-2125.0,0.0309278350515464,-549.9999999999964,0.030927835051546188,-275.0,0.030927835051546393,-187.5,0.030927835051546393,-3137.5,0.030927835051546396,-30849.856731465552,-0.02453178395181789,0.019342626621723147,0.014486944690109572
2025-07-01,OTHER,466867.02852084744,-219427.50340479825,686294.5319256457,-70833.33333333331,-18333.33333333333,-9166.666666666666,-6250,-104583.33333333331,581711.1985923124,1.24598903554042,485541.7096616813,-215038.95333670225,700580.6629983836,-68708.33333333331,-17783.333333333332,-8891.666666666666,-6062.5,-101445.83333333331,599134.8296650504,1.2339513119944303,-18674.681140833884,-0.038461538461538436,1.2037723545989643,-4388.550068095996,0.02040816326530627,-14286.131072737975,-0.020391843262694984,-2125.0,0.0309278350515464,-549.9999999999964,0.030927835051546188,-275.0,0.030927835051546393,-187.5,0.030927835051546393,-3137.5,0.030927835051546396,-17423.631072737975,-0.029081318945317788,0.012037723545989643,0.009755428296869446
2025-08-01,APAC,967204.6188442431,-454586.1708567942,1421790.7897010373,-70833.33333333331,-18333.33333333333,-9166.666666666666,-6250,-104583.33333333331,1317207.456367704,1.3618705191272715,1005892.8035980128,-445494.44743965846,1451387.2510376712,-68708.33333333331,-17783.333333333332,-8891.666666666666,-6062.5,-101445.83333333331,1349941.417704338,1.342033080339859,-38688.18475376966,-0.0384615384615384,1.983743878741251,-9091.72341713577,0.02040816326530586,-29596.46133663389,-0.020391843262694956,-2125.0,0.0309278350515464,-549.9999999999964,0.030927835051546188,-275.0,0.030927835051546393,-187.5,0.030927835051546393,-3137.5,0.030927835051546396,-32733.96133663389,-0.024248431011399067,0.01983743878741251,0.014781631748145015
2025-08-01,EU,814633.4792354443,-382877.7352406588,1197511.2144761032,-70833.33333333331,-18333.33333333333,-9166.666666666666,-6250,-104583.33333333331,1092927.88114277,1.3416191563456397,847218.8184048622,-375220.18053584563,1222438.9989407079,-68708.33333333331,-17783.333333333332,-8891.666666666666,-6062.5,-101445.83333333331,1120993.1656073746,1.3231447900531446,-32585.339169417857,-0.038461538461538554,1.8474366292495104,-7657.55470481317,0.020408163265306107,-24927.784464604687,-0.020391843262694994,-2125.0,0.0309278350515464,-549.9999999999964,0.030927835051546188,-275.0,0.030927835051546393,-187.5,0.030927835051546393,-3137.5,0.030927835051546396,-28065.284464604687,-0.02503608882343043,0.018474366292495104,0.013962467623632539
2025-08-01,OTHER,639175.9609638589,-300412.70165301365,939588.6626168725,-70833.33333333331,-18333.33333333333,-9166.666666666666,-6250,-104583.33333333331,835005.3292835392,1.3063778681920004,664742.9994024133,-294404.44761995337,959147.4470223666,-68708.33333333331,-17783.333333333332,-8891.666666666666,-6062.5,-101445.83333333331,857701.6136890333,1.2902755116790772,-25567.038438554388,-0.038461538461538505,1.6102356512923244,-6008.254033060279,0.02040816326530614,-19558.78440549411,-0.020391843262694952,-2125.0,0.0309278350515464,-549.9999999999964,0.030927835051546188,-275.0,0.030927835051546393,-187.5,0.030927835051546393,-3137.5,0.030927835051546396,-22696.28440549411,-0.026461748518667044,0.016102356512923244,0.012479781540586418
2025-09-01,APAC,668740.6039652944,-314308.08386368834,983048.6878289827,-70833.33333333331,-18333.33333333333,-9166.666666666666,-6250,-104583.33333333331,878465.3544956495,1.3136115098840913,695490.2281239062,-308021.9221864146,1003512.1503103208,-68708.33333333331,-17783.333333333332,-8891.666666666666,-6062.5,-101445.83333333331,902066.3169769875,1.2970222736418928,-26749.624158611754,-0.03846153846153843,1.6589236242198435,-6286.161677273747,0.02040816326530606,-20463.462481338065,-0.020391843262694977,-2125.0,0.0309278350515464,-549.9999999999964,0.030927835051546188,-275.0,0.030927835051546393,-187.5,0.030927835051546393,-3137.5,0.030927835051546396,-23600.962481338065,-0.026163223298736854,0.016589236242198435,0.012790247769313725
2025-09-01,EU,891180.8548025346,-418855.00175719114,1310035.8565597257,-70833.33333333331,-18333.33333333333,-9166.666666666666,-6250,-104583.33333333331,1205452.5232263925,1.3526463419072141,926828.088994636,-410477.90172204736,1337305.9907166832,-68708.33333333331,-17783.333333333332,-8891.666666666666,-6062.5,-101445.83333333331,1235860.15738335,1.3334297612019208,-35647.2341921014,-0.03846153846153848,1.9216580705293307,-8377.100035143783,0.020408163265306024,-27270.1341569575,-0.020391843262694883,-2125.0,0.0309278350515464,-549.9999999999964,0.030927835051546188,-275.0,0.030927835051546393,-187.5,0.030927835051546393,-3137.5,0.030927835051546396,-30407.6341569575,-0.024604429534599355,0.019216580705293307,0.014411393284016666
2025-09-01,OTHER,568928.0039954394,-267396.1618778565,836324.1658732959,-70833.33333333331,-18333.33333333333,-9166.666666666666,-6250,-104583.33333333331,731740.8325399626,1.2861747486520778,591685.124155257,-262048.2386402993,853733.3627955563,-68708.33333333331,-17783.333333333332,-8891.666666666666,-6062.5,-101445.83333333331,752287.5294622229,1.271432217492803,-22757.120159817627,-0.03846153846153855,1.4742531159274819,-5347.923237557174,0.020408163265306294,-17409.196922260453,-0.02039184326269493,-2125.0,0.0309278350515464,-549.9999999999964,0.030927835051546188,-275.0,0.030927835051546393,-187.5,0.030927835051546393,-3137.5,0.030927835051546396,-20546.696922260337,-0.027312292331827248,0.014742531159274819,0.011595215974899794
2025-10-01,APAC,572726.6318072554,-269181.51694941,841908.1487566654,-70833.33333333331,-18333.33333333333,-9166.666666666666,-6250,-104583.33333333331,737324.8154233322,1.2873939755458592,595635.6970795457,-263797.8866104218,859433.5836899675,-68708.33333333331,-17783.333333333332,-8891.666666666666,-6062.5,-101445.83333333331,757987.7503566341,1.2725693810379648,-22909.06527229026,-0.038461538461538526,1.4824594507894417,-5383.630338988209,0.020408163265306156,-17525.43493330211,-0.02039184326269503,-2125.0,0.0309278350515464,-549.9999999999964,0.030927835051546188,-275.0,0.030927835051546393,-187.5,0.030927835051546393,-3137.5,0.030927835051546396,-20662.934933301993,-0.027260249157826176,0.014824594507894417,0.01164934087586078
2025-10-01,EU,643271.0631394085,-302337.39967552194,945608.4628149304,-70833.33333333331,-18333.33333333333,-9166.666666666666,-6250,-104583.33333333331,841025.1294815971,1.3074194964982153,669001.9056649847,-296290.6516820115,965292.5573469962,-68708.33333333331,-17783.333333333332,-8891.666666666666,-6062.5,-101445.83333333331,863846.7240136629,1.2912470303877586,-25730.84252557624,-0.03846153846153832,1.6172466110456751,-6046.747993510449,0.02040816326530616,-19684.094532065792,-0.020391843262694814,-2125.0,0.0309278350515464,-549.9999999999964,0.030927835051546188,-275.0,0.030927835051546393,-187.5,0.030927835051546393,-3137.5,0.030927835051546396,-22821.594532065792,-0.026418569287420066,0.01617246611045675,0.012524687941082966
2025-10-01,OTHER,802291.171687813,-377076.85069327214,1179368.0223810852,-70833.33333333331,-18333.33333333333,-9166.666666666666,-6250,-104583.33333333331,1074784.689047752,1.3396441678233642,834382.8185553255,-369535.31367940665,1203918.1322347322,-68708.33333333331,-17783.333333333332,-8891.666666666666,-6062.5,-101445.83333333331,1102472.298901399,1.3213027334506375,-32091.646867512492,-0.03846153846153843,1.8341434372726617,-7541.5370138654835,0.020408163265306235,-24550.10985364695,-0.020391843262694817,-2125.0,0.0309278350515464,-549.9999999999964,0.030927835051546188,-275.0,0.030927835051546393,-187.5,0.030927835051546393,-3137.5,0.030927835051546396,-27687.60985364695,-0.025114109335207187,0.018341434372726617,0.013881326291384558
2025-11-01,APAC,540808.089665582,-254179.80214282355,794987.8918084056,-70833.33333333331,-18333.33333333333,-9166.666666666666,-6250,-104583.33333333331,690404.5584750723,1.2766165515423331,562440.4132522054,-249096.20609996704,811536.6193521724,-68708.33333333331,-17783.333333333332,-8891.666666666666,-6062.5,-101445.83333333331,710090.7860188391,1.2625173605731377,-21632.3235866233,-0.03846153846153849,1.409919096919543,-5083.596042856516,0.020408163265306305,-16548.727543766727,-0.02039184326269482,-2125.0,0.0309278350515464,-549.9999999999964,0.030927835051546188,-275.0,0.030927835051546393,-187.5,0.030927835051546393,-3137.5,0.030927835051546396,-19686.227543766843,-0.027723536104641917,0.01409919096919543,0.011167522451172395
2025-11-01,EU,944907.620745403,-444106.58175033936,1389014.2024957424,-70833.33333333331,-18333.33333333333,-9166.666666666666,-6250,-104583.33333333331,1284430.869162409,1.3593189862826682,982703.9255752192,-435224.45011533255,1417928.3756905517,-68708.33333333331,-17783.333333333332,-8891.666666666666,-6062.5,-101445.83333333331,1316482.5423572185,1.339653285282873,-37796.30482981622,-0.038461538461538554,1.9665700999795144,-8882.131635006808,0.020408163265306173,-28914.17319480935,-0.020391843262694935,-2125.0,0.0309278350515464,-549.9999999999964,0.030927835051546188,-275.0,0.030927835051546393,-187.5,0.030927835051546393,-3137.5,0.030927835051546396,-32051.67319480935,-0.024346447570371466,0.019665700999795144,0.014679694526813818
2025-11-01,OTHER,803070.2119689628,-377442.9996254125,1180513.2115943753,-70833.33333333331,-18333.33333333333,-9166.666666666666,-6250,-104583.33333333331,1075929.878261042,1.339770623073023,835193.0204477214,-369894.1396329042,1205087.1600806257,-68708.33333333331,-17783.333333333332,-8891.666666666666,-6062.5,-101445.83333333331,1103641.3267472924,1.321420677289262,-32122.808478758554,-0.03846153846153851,1.8349945783761035,-7548.859992508311,0.02040816326530629,-24573.94848625036,-0.020391843262695,-2125.0,0.0309278350515464,-549.9999999999964,0.030927835051546188,-275.0,0.030927835051546393,-187.5,0.030927835051546393,-3137.5,0.030927835051546396,-27711.44848625036,-0.025109107292967132,0.018349945783761035,0.01388652841531417
2025-12-01,APAC,851966.4549771572,-400424.2338392639,1252390.6888164212,-70833.33333333331,-18333.33333333333,-9166.666666666666,-6250,-104583.33333333331,1147807.355483088,1.34724477563364,886045.1131762434,-392415.7491624785,1278460.8623387218,-68708.33333333331,-17783.333333333332,-8891.666666666666,-6062.5,-101445.83333333331,1177015.0290053885,1.328391761889068,-34078.6581990862,-0.03846153846153837,1.8853013744572156,-8008.484676785418,0.020408163265306485,-26070.173522300553,-0.02039184326269457,-2125.0,0.0309278350515464,-549.9999999999964,0.030927835051546188,-275.0,0.030927835051546393,-187.5,0.030927835051546393,-3137.5,0.030927835051546396,-29207.673522300553,-0.024815038722982047,0.018853013744572156,0.014192359728098451
2025-12-01,EU,627124.7631628047,-294748.6386865182,921873.4018493228,-70833.33333333331,-18333.33333333333,-9166.666666666666,-6250,-104583.33333333331,817290.0685159895,1.3032336092010084,652209.7536893169,-288853.66591278784,941063.4196021047,-68708.33333333331,-17783.333333333332,-8891.666666666666,-6062.5,-101445.83333333331,839617.5862687714,1.2873428855047866,-25084.990526512265,-0.03846153846153858,1.5890723696221798,-5894.972773730347,0.020408163265306065,-19190.01775278186,-0.02039184326269496,-2125.0,0.0309278350515464,-549.9999999999964,0.030927835051546188,-275.0,0.030927835051546393,-187.5,0.030927835051546393,-3137.5,0.030927835051546396,-22327.517752781976,-0.026592484623868606,0.015890723696221798,0.0123438159911769
2025-12-01,OTHER,616920.0840372414,-289952.43949750345,906872.5235347449,-70833.33333333331,-18333.33333333333,-9166.666666666666,-6250,-104583.33333333331,802289.1902014115,1.3004750711811484,641596.8873987311,-284153.39070755336,925750.2781062844,-68708.33333333331,-17783.333333333332,-8891.666666666666,-6062.5,-101445.83333333331,824304.4447729511,1.2847700183131863,-24676.80336148967,-0.038461538461538484,1.5705052867962088,-5799.048789950088,0.02040816326530619,-18877.754571539583,-0.020391843262694918,-2125.0,0.0309278350515464,-549.9999999999964,0.030927835051546188,-275.0,0.030927835051546393,-187.5,0.030927835051546393,-3137.5,0.030927835051546396,-22015.254571539583,-0.026707674222966892,0.015705052867962088,0.01222401880811457
2026-01-01,APAC,856593.2266675859,-402598.8165337653,1259192.043201351,-70833.33333333331,-18333.33333333333,-9166.666666666666,-6250,-104583.33333333331,1154608.7098680178,1.3479078212651818,890856.9557342894,-394546.8402030901,1285403.7959373794,-68708.33333333331,-17783.333333333332,-8891.666666666666,-6062.5,-101445.83333333331,1183957.962604046,1.3290101794492564,-34263.72906670347,-0.0384615384615385,1.8897641815925459,-8051.976330675185,0.02040816326530581,-26211.752736028284,-0.020391843262695043,-2125.0,0.0309278350515464,-549.9999999999964,0.030927835051546188,-275.0,0.030927835051546393,-187.5,0.030927835051546393,-3137.5,0.030927835051546396,-29349.252736028284,-0.02478910034227594,0.01889764181592546,0.014219335644032965
2026-01-01,EU,850916.5181277251,-399930.76352003077,1250847.2816477558,-70833.33333333331,-18333.33333333333,-9166.666666666666,-6250,-104583.33333333331,1146263.9483144225,1.3470933092667556,884953.1788528344,-391932.14824963023,1276885.3271024646,-68708.33333333331,-17783.333333333332,-8891.666666666666,-6062.5,-101445.83333333331,1175439.4937691314,1.328250490373801,-34036.66072510928,-0.03846153846153876,1.8842818892954583,-7998.615270400536,0.020408163265305916,-26038.04545470886,-0.020391843262695285,-2125.0,0.0309278350515464,-549.9999999999964,0.030927835051546188,-275.0,0.030927835051546393,-187.5,0.030927835051546393,-3137.5,0.030927835051546396,-29175.54545470886,-0.024820967484387793,0.018842818892954583,0.014186193816237003
2026-01-01,OTHER,789727.3455021031,-371171.8523859885,1160899.1978880917,-70833.33333333331,-18333.33333333333,-9166.666666666666,-6250,-104583.33333333331,1056315.8645547584,1.3375703280011917,821316.4393221873,-363748.41533826885,1185064.854660456,-68708.33333333331,-17783.333333333332,-8891.666666666666,-6062.5,-101445.83333333331,1083619.0213271228,1.3193684790011113,-31589.093820084236,-0.038461538461538596,1.8201849000080372,-7423.437047719664,0.020408163265305826,-24165.656772364397,-0.020391843262694956,-2125.0,0.0309278350515464,-549.9999999999964,0.030927835051546188,-275.0,0.030927835051546393,-187.5,0.030927835051546393,-3137.5,0.030927835051546396,-27303.156772364397,-0.025196269385273296,0.018201849000080372,0.013795879839315944
